Date	Year	Month	Day	INFLOW
6/9/1956	1956	6	9	98
6/10/1956	1956	6	10	100
6/11/1956	1956	6	11	120
6/12/1956	1956	6	12	91
6/13/1956	1956	6	13	76
6/14/1956	1956	6	14	65
6/15/1956	1956	6	15	54
6/16/1956	1956	6	16	48
6/17/1956	1956	6	17	45
6/18/1956	1956	6	18	43
6/19/1956	1956	6	19	37
6/20/1956	1956	6	20	34
6/21/1956	1956	6	21	32
6/22/1956	1956	6	22	34
6/23/1956	1956	6	23	30
6/24/1956	1956	6	24	29
6/25/1956	1956	6	25	27
6/26/1956	1956	6	26	25
6/27/1956	1956	6	27	25
6/28/1956	1956	6	28	30
6/29/1956	1956	6	29	27
6/30/1956	1956	6	30	25
7/1/1956	1956	7	1	21
7/2/1956	1956	7	2	20
7/3/1956	1956	7	3	18
7/4/1956	1956	7	4	16
7/5/1956	1956	7	5	27
7/6/1956	1956	7	6	82
7/7/1956	1956	7	7	55
7/8/1956	1956	7	8	38
7/9/1956	1956	7	9	33
7/10/1956	1956	7	10	28
7/11/1956	1956	7	11	22
7/12/1956	1956	7	12	20
7/13/1956	1956	7	13	23
7/14/1956	1956	7	14	179
7/15/1956	1956	7	15	93
7/16/1956	1956	7	16	50
7/17/1956	1956	7	17	41
7/18/1956	1956	7	18	33
7/19/1956	1956	7	19	25
7/20/1956	1956	7	20	21
7/21/1956	1956	7	21	23
7/22/1956	1956	7	22	44
7/23/1956	1956	7	23	40
7/24/1956	1956	7	24	30
7/25/1956	1956	7	25	63
7/26/1956	1956	7	26	43
7/27/1956	1956	7	27	28
7/28/1956	1956	7	28	22
7/29/1956	1956	7	29	19
7/30/1956	1956	7	30	16
7/31/1956	1956	7	31	14
8/1/1956	1956	8	1	14
8/2/1956	1956	8	2	13
8/3/1956	1956	8	3	12
8/4/1956	1956	8	4	11
8/5/1956	1956	8	5	10
8/6/1956	1956	8	6	10
8/7/1956	1956	8	7	10
8/8/1956	1956	8	8	9.8
8/9/1956	1956	8	9	9
8/10/1956	1956	8	10	8.7
8/11/1956	1956	8	11	8.7
8/12/1956	1956	8	12	8.7
8/13/1956	1956	8	13	8.4
8/14/1956	1956	8	14	9.8
8/15/1956	1956	8	15	10
8/16/1956	1956	8	16	9.4
8/17/1956	1956	8	17	8.4
8/18/1956	1956	8	18	8
8/19/1956	1956	8	19	9
8/20/1956	1956	8	20	8.7
8/21/1956	1956	8	21	9.4
8/22/1956	1956	8	22	9.8
8/23/1956	1956	8	23	9.8
8/24/1956	1956	8	24	8.7
8/25/1956	1956	8	25	8
8/26/1956	1956	8	26	7.3
8/27/1956	1956	8	27	7
8/28/1956	1956	8	28	6.7
8/29/1956	1956	8	29	7.6
8/30/1956	1956	8	30	11
8/31/1956	1956	8	31	18
9/1/1956	1956	9	1	19
9/2/1956	1956	9	2	25
9/3/1956	1956	9	3	62
9/4/1956	1956	9	4	31
9/5/1956	1956	9	5	19
9/6/1956	1956	9	6	15
9/7/1956	1956	9	7	18
9/8/1956	1956	9	8	16
9/9/1956	1956	9	9	13
9/10/1956	1956	9	10	11
9/11/1956	1956	9	11	10
9/12/1956	1956	9	12	9.8
9/13/1956	1956	9	13	9.8
9/14/1956	1956	9	14	9.8
9/15/1956	1956	9	15	11
9/16/1956	1956	9	16	33
9/17/1956	1956	9	17	73
9/18/1956	1956	9	18	62
9/19/1956	1956	9	19	37
9/20/1956	1956	9	20	31
9/21/1956	1956	9	21	47
9/22/1956	1956	9	22	30
9/23/1956	1956	9	23	25
9/24/1956	1956	9	24	292
9/25/1956	1956	9	25	119
9/26/1956	1956	9	26	61
9/27/1956	1956	9	27	43
9/28/1956	1956	9	28	43
9/29/1956	1956	9	29	60
9/30/1956	1956	9	30	44
10/1/1956	1956	10	1	44
10/2/1956	1956	10	2	45
10/3/1956	1956	10	3	38
10/4/1956	1956	10	4	51
10/5/1956	1956	10	5	100
10/6/1956	1956	10	6	66
10/7/1956	1956	10	7	117
10/8/1956	1956	10	8	121
10/9/1956	1956	10	9	81
10/10/1956	1956	10	10	61
10/11/1956	1956	10	11	52
10/12/1956	1956	10	12	47
10/13/1956	1956	10	13	44
10/14/1956	1956	10	14	42
10/15/1956	1956	10	15	39
10/16/1956	1956	10	16	37
10/17/1956	1956	10	17	34
10/18/1956	1956	10	18	32
10/19/1956	1956	10	19	30
10/20/1956	1956	10	20	27
10/21/1956	1956	10	21	27
10/22/1956	1956	10	22	27
10/23/1956	1956	10	23	120
10/24/1956	1956	10	24	139
10/25/1956	1956	10	25	76
10/26/1956	1956	10	26	56
10/27/1956	1956	10	27	50
10/28/1956	1956	10	28	46
10/29/1956	1956	10	29	41
10/30/1956	1956	10	30	38
10/31/1956	1956	10	31	36
11/1/1956	1956	11	1	112
11/2/1956	1956	11	2	298
11/3/1956	1956	11	3	242
11/4/1956	1956	11	4	141
11/5/1956	1956	11	5	104
11/6/1956	1956	11	6	84
11/7/1956	1956	11	7	74
11/8/1956	1956	11	8	70
11/9/1956	1956	11	9	80
11/10/1956	1956	11	10	68
11/11/1956	1956	11	11	55
11/12/1956	1956	11	12	59
11/13/1956	1956	11	13	86
11/14/1956	1956	11	14	76
11/15/1956	1956	11	15	65
11/16/1956	1956	11	16	58
11/17/1956	1956	11	17	56
11/18/1956	1956	11	18	68
11/19/1956	1956	11	19	68
11/20/1956	1956	11	20	62
11/21/1956	1956	11	21	99
11/22/1956	1956	11	22	667
11/23/1956	1956	11	23	302
11/24/1956	1956	11	24	174
11/25/1956	1956	11	25	127
11/26/1956	1956	11	26	135
11/27/1956	1956	11	27	127
11/28/1956	1956	11	28	111
11/29/1956	1956	11	29	100
11/30/1956	1956	11	30	91
12/1/1956	1956	12	1	95
12/2/1956	1956	12	2	80
12/3/1956	1956	12	3	79
12/4/1956	1956	12	4	80
12/5/1956	1956	12	5	79
12/6/1956	1956	12	6	76
12/7/1956	1956	12	7	129
12/8/1956	1956	12	8	165
12/9/1956	1956	12	9	195
12/10/1956	1956	12	10	152
12/11/1956	1956	12	11	127
12/12/1956	1956	12	12	376
12/13/1956	1956	12	13	382
12/14/1956	1956	12	14	310
12/15/1956	1956	12	15	235
12/16/1956	1956	12	16	407
12/17/1956	1956	12	17	407
12/18/1956	1956	12	18	295
12/19/1956	1956	12	19	195
12/20/1956	1956	12	20	199
12/21/1956	1956	12	21	178
12/22/1956	1956	12	22	200
12/23/1956	1956	12	23	275
12/24/1956	1956	12	24	274
12/25/1956	1956	12	25	400
12/26/1956	1956	12	26	280
12/27/1956	1956	12	27	215
12/28/1956	1956	12	28	207
12/29/1956	1956	12	29	185
12/30/1956	1956	12	30	125
12/31/1956	1956	12	31	135
1/1/1957	1957	1	1	150
1/2/1957	1957	1	2	110
1/3/1957	1957	1	3	120
1/4/1957	1957	1	4	160
1/5/1957	1957	1	5	141
1/6/1957	1957	1	6	104
1/7/1957	1957	1	7	106
1/8/1957	1957	1	8	111
1/9/1957	1957	1	9	109
1/10/1957	1957	1	10	106
1/11/1957	1957	1	11	96
1/12/1957	1957	1	12	100
1/13/1957	1957	1	13	91
1/14/1957	1957	1	14	76
1/15/1957	1957	1	15	76
1/16/1957	1957	1	16	78
1/17/1957	1957	1	17	79
1/18/1957	1957	1	18	75
1/19/1957	1957	1	19	73
1/20/1957	1957	1	20	72
1/21/1957	1957	1	21	70
1/22/1957	1957	1	22	140
1/23/1957	1957	1	23	1900
1/24/1957	1957	1	24	595
1/25/1957	1957	1	25	360
1/26/1957	1957	1	26	280
1/27/1957	1957	1	27	235
1/28/1957	1957	1	28	205
1/29/1957	1957	1	29	180
1/30/1957	1957	1	30	170
1/31/1957	1957	1	31	160
2/1/1957	1957	2	1	155
2/2/1957	1957	2	2	141
2/3/1957	1957	2	3	135
2/4/1957	1957	2	4	147
2/5/1957	1957	2	5	125
2/6/1957	1957	2	6	115
2/7/1957	1957	2	7	116
2/8/1957	1957	2	8	105
2/9/1957	1957	2	9	94
2/10/1957	1957	2	10	140
2/11/1957	1957	2	11	127
2/12/1957	1957	2	12	89
2/13/1957	1957	2	13	104
2/14/1957	1957	2	14	93
2/15/1957	1957	2	15	85
2/16/1957	1957	2	16	80
2/17/1957	1957	2	17	82
2/18/1957	1957	2	18	78
2/19/1957	1957	2	19	78
2/20/1957	1957	2	20	61
2/21/1957	1957	2	21	70
2/22/1957	1957	2	22	70
2/23/1957	1957	2	23	70
2/24/1957	1957	2	24	70
2/25/1957	1957	2	25	74
2/26/1957	1957	2	26	191
2/27/1957	1957	2	27	752
2/28/1957	1957	2	28	377
3/1/1957	1957	3	1	257
3/2/1957	1957	3	2	203
3/3/1957	1957	3	3	165
3/4/1957	1957	3	4	130
3/5/1957	1957	3	5	120
3/6/1957	1957	3	6	118
3/7/1957	1957	3	7	116
3/8/1957	1957	3	8	118
3/9/1957	1957	3	9	127
3/10/1957	1957	3	10	120
3/11/1957	1957	3	11	104
3/12/1957	1957	3	12	113
3/13/1957	1957	3	13	137
3/14/1957	1957	3	14	248
3/15/1957	1957	3	15	305
3/16/1957	1957	3	16	654
3/17/1957	1957	3	17	433
3/18/1957	1957	3	18	310
3/19/1957	1957	3	19	257
3/20/1957	1957	3	20	222
3/21/1957	1957	3	21	215
3/22/1957	1957	3	22	239
3/23/1957	1957	3	23	239
3/24/1957	1957	3	24	235
3/25/1957	1957	3	25	203
3/26/1957	1957	3	26	188
3/27/1957	1957	3	27	181
3/28/1957	1957	3	28	175
3/29/1957	1957	3	29	168
3/30/1957	1957	3	30	158
3/31/1957	1957	3	31	141
4/1/1957	1957	4	1	133
4/2/1957	1957	4	2	256
4/3/1957	1957	4	3	266
4/4/1957	1957	4	4	192
4/5/1957	1957	4	5	278
4/6/1957	1957	4	6	399
4/7/1957	1957	4	7	609
4/8/1957	1957	4	8	448
4/9/1957	1957	4	9	376
4/10/1957	1957	4	10	330
4/11/1957	1957	4	11	360
4/12/1957	1957	4	12	442
4/13/1957	1957	4	13	448
4/14/1957	1957	4	14	340
4/15/1957	1957	4	15	275
4/16/1957	1957	4	16	248
4/17/1957	1957	4	17	248
4/18/1957	1957	4	18	235
4/19/1957	1957	4	19	218
4/20/1957	1957	4	20	199
4/21/1957	1957	4	21	188
4/22/1957	1957	4	22	165
4/23/1957	1957	4	23	149
4/24/1957	1957	4	24	141
4/25/1957	1957	4	25	127
4/26/1957	1957	4	26	127
4/27/1957	1957	4	27	120
4/28/1957	1957	4	28	113
4/29/1957	1957	4	29	106
4/30/1957	1957	4	30	94
5/1/1957	1957	5	1	85
5/2/1957	1957	5	2	80
5/3/1957	1957	5	3	76
5/4/1957	1957	5	4	74
5/5/1957	1957	5	5	73
5/6/1957	1957	5	6	69
5/7/1957	1957	5	7	64
5/8/1957	1957	5	8	60
5/9/1957	1957	5	9	54
5/10/1957	1957	5	10	53
5/11/1957	1957	5	11	179
5/12/1957	1957	5	12	335
5/13/1957	1957	5	13	216
5/14/1957	1957	5	14	149
5/15/1957	1957	5	15	261
5/16/1957	1957	5	16	155
5/17/1957	1957	5	17	113
5/18/1957	1957	5	18	100
5/19/1957	1957	5	19	96
5/20/1957	1957	5	20	253
5/21/1957	1957	5	21	374
5/22/1957	1957	5	22	203
5/23/1957	1957	5	23	168
5/24/1957	1957	5	24	358
5/25/1957	1957	5	25	199
5/26/1957	1957	5	26	141
5/27/1957	1957	5	27	130
5/28/1957	1957	5	28	116
5/29/1957	1957	5	29	100
5/30/1957	1957	5	30	84
5/31/1957	1957	5	31	72
6/1/1957	1957	6	1	64
6/2/1957	1957	6	2	69
6/3/1957	1957	6	3	98
6/4/1957	1957	6	4	70
6/5/1957	1957	6	5	58
6/6/1957	1957	6	6	50
6/7/1957	1957	6	7	69
6/8/1957	1957	6	8	79
6/9/1957	1957	6	9	55
6/10/1957	1957	6	10	45
6/11/1957	1957	6	11	39
6/12/1957	1957	6	12	35
6/13/1957	1957	6	13	32
6/14/1957	1957	6	14	29
6/15/1957	1957	6	15	26
6/16/1957	1957	6	16	25
6/17/1957	1957	6	17	22
6/18/1957	1957	6	18	20
6/19/1957	1957	6	19	18
6/20/1957	1957	6	20	38
6/21/1957	1957	6	21	35
6/22/1957	1957	6	22	22
6/23/1957	1957	6	23	18
6/24/1957	1957	6	24	16
6/25/1957	1957	6	25	15
6/26/1957	1957	6	26	21
6/27/1957	1957	6	27	51
6/28/1957	1957	6	28	30
6/29/1957	1957	6	29	25
6/30/1957	1957	6	30	26
7/1/1957	1957	7	1	29
7/2/1957	1957	7	2	24
7/3/1957	1957	7	3	17
7/4/1957	1957	7	4	15
7/5/1957	1957	7	5	15
7/6/1957	1957	7	6	15
7/7/1957	1957	7	7	14
7/8/1957	1957	7	8	12
7/9/1957	1957	7	9	11
7/10/1957	1957	7	10	13
7/11/1957	1957	7	11	11
7/12/1957	1957	7	12	10
7/13/1957	1957	7	13	9.8
7/14/1957	1957	7	14	10
7/15/1957	1957	7	15	10
7/16/1957	1957	7	16	9.4
7/17/1957	1957	7	17	8.4
7/18/1957	1957	7	18	7.6
7/19/1957	1957	7	19	7
7/20/1957	1957	7	20	7
7/21/1957	1957	7	21	6.7
7/22/1957	1957	7	22	8.1
7/23/1957	1957	7	23	17
7/24/1957	1957	7	24	13
7/25/1957	1957	7	25	10
7/26/1957	1957	7	26	8.7
7/27/1957	1957	7	27	9.9
7/28/1957	1957	7	28	11
7/29/1957	1957	7	29	12
7/30/1957	1957	7	30	22
7/31/1957	1957	7	31	22
8/1/1957	1957	8	1	20
8/2/1957	1957	8	2	14
8/3/1957	1957	8	3	10
8/4/1957	1957	8	4	9
8/5/1957	1957	8	5	9.8
8/6/1957	1957	8	6	11
8/7/1957	1957	8	7	9.8
8/8/1957	1957	8	8	8
8/9/1957	1957	8	9	7.3
8/10/1957	1957	8	10	6.7
8/11/1957	1957	8	11	7
8/12/1957	1957	8	12	8
8/13/1957	1957	8	13	8.7
8/14/1957	1957	8	14	7
8/15/1957	1957	8	15	6.4
8/16/1957	1957	8	16	6.7
8/17/1957	1957	8	17	6.1
8/18/1957	1957	8	18	5.2
8/19/1957	1957	8	19	4.9
8/20/1957	1957	8	20	4.6
8/21/1957	1957	8	21	4.6
8/22/1957	1957	8	22	6.4
8/23/1957	1957	8	23	9.8
8/24/1957	1957	8	24	8
8/25/1957	1957	8	25	6.7
8/26/1957	1957	8	26	9
8/27/1957	1957	8	27	12
8/28/1957	1957	8	28	10
8/29/1957	1957	8	29	8.4
8/30/1957	1957	8	30	8.7
8/31/1957	1957	8	31	8.4
9/1/1957	1957	9	1	8
9/2/1957	1957	9	2	8
9/3/1957	1957	9	3	18
9/4/1957	1957	9	4	16
9/5/1957	1957	9	5	14
9/6/1957	1957	9	6	13
9/7/1957	1957	9	7	10
9/8/1957	1957	9	8	9
9/9/1957	1957	9	9	8.7
9/10/1957	1957	9	10	8
9/11/1957	1957	9	11	22
9/12/1957	1957	9	12	22
9/13/1957	1957	9	13	21
9/14/1957	1957	9	14	20
9/15/1957	1957	9	15	18
9/16/1957	1957	9	16	15
9/17/1957	1957	9	17	16
9/18/1957	1957	9	18	13
9/19/1957	1957	9	19	11
9/20/1957	1957	9	20	9
9/21/1957	1957	9	21	8
9/22/1957	1957	9	22	7.6
9/23/1957	1957	9	23	7.6
9/24/1957	1957	9	24	14
9/25/1957	1957	9	25	12
9/26/1957	1957	9	26	9
9/27/1957	1957	9	27	8
9/28/1957	1957	9	28	7.3
9/29/1957	1957	9	29	6.7
9/30/1957	1957	9	30	6.4
10/1/1957	1957	10	1	6.7
10/2/1957	1957	10	2	7
10/3/1957	1957	10	3	6.7
10/4/1957	1957	10	4	6.4
10/5/1957	1957	10	5	6.4
10/6/1957	1957	10	6	6.4
10/7/1957	1957	10	7	7.3
10/8/1957	1957	10	8	15
10/9/1957	1957	10	9	21
10/10/1957	1957	10	10	15
10/11/1957	1957	10	11	11
10/12/1957	1957	10	12	9.4
10/13/1957	1957	10	13	9
10/14/1957	1957	10	14	8.4
10/15/1957	1957	10	15	7.6
10/16/1957	1957	10	16	7.6
10/17/1957	1957	10	17	7.6
10/18/1957	1957	10	18	8
10/19/1957	1957	10	19	22
10/20/1957	1957	10	20	30
10/21/1957	1957	10	21	19
10/22/1957	1957	10	22	14
10/23/1957	1957	10	23	12
10/24/1957	1957	10	24	12
10/25/1957	1957	10	25	33
10/26/1957	1957	10	26	30
10/27/1957	1957	10	27	20
10/28/1957	1957	10	28	16
10/29/1957	1957	10	29	14
10/30/1957	1957	10	30	13
10/31/1957	1957	10	31	13
11/1/1957	1957	11	1	13
11/2/1957	1957	11	2	21
11/3/1957	1957	11	3	54
11/4/1957	1957	11	4	47
11/5/1957	1957	11	5	30
11/6/1957	1957	11	6	24
11/7/1957	1957	11	7	20
11/8/1957	1957	11	8	21
11/9/1957	1957	11	9	68
11/10/1957	1957	11	10	56
11/11/1957	1957	11	11	35
11/12/1957	1957	11	12	27
11/13/1957	1957	11	13	25
11/14/1957	1957	11	14	22
11/15/1957	1957	11	15	85
11/16/1957	1957	11	16	79
11/17/1957	1957	11	17	50
11/18/1957	1957	11	18	39
11/19/1957	1957	11	19	116
11/20/1957	1957	11	20	141
11/21/1957	1957	11	21	80
11/22/1957	1957	11	22	58
11/23/1957	1957	11	23	46
11/24/1957	1957	11	24	40
11/25/1957	1957	11	25	36
11/26/1957	1957	11	26	32
11/27/1957	1957	11	27	22
11/28/1957	1957	11	28	29
11/29/1957	1957	11	29	39
11/30/1957	1957	11	30	76
12/1/1957	1957	12	1	217
12/2/1957	1957	12	2	100
12/3/1957	1957	12	3	70
12/4/1957	1957	12	4	58
12/5/1957	1957	12	5	35
12/6/1957	1957	12	6	32
12/7/1957	1957	12	7	48
12/8/1957	1957	12	8	53
12/9/1957	1957	12	9	75
12/10/1957	1957	12	10	196
12/11/1957	1957	12	11	390
12/12/1957	1957	12	12	194
12/13/1957	1957	12	13	120
12/14/1957	1957	12	14	111
12/15/1957	1957	12	15	98
12/16/1957	1957	12	16	84
12/17/1957	1957	12	17	80
12/18/1957	1957	12	18	69
12/19/1957	1957	12	19	70
12/20/1957	1957	12	20	522
12/21/1957	1957	12	21	1800
12/22/1957	1957	12	22	572
12/23/1957	1957	12	23	322
12/24/1957	1957	12	24	241
12/25/1957	1957	12	25	188
12/26/1957	1957	12	26	679
12/27/1957	1957	12	27	894
12/28/1957	1957	12	28	398
12/29/1957	1957	12	29	322
12/30/1957	1957	12	30	255
12/31/1957	1957	12	31	209
1/1/1958	1958	1	1	275
1/2/1958	1958	1	2	245
1/3/1958	1958	1	3	155
1/4/1958	1958	1	4	105
1/5/1958	1958	1	5	100
1/6/1958	1958	1	6	115
1/7/1958	1958	1	7	111
1/8/1958	1958	1	8	109
1/9/1958	1958	1	9	101
1/10/1958	1958	1	10	92
1/11/1958	1958	1	11	90
1/12/1958	1958	1	12	80
1/13/1958	1958	1	13	79
1/14/1958	1958	1	14	78
1/15/1958	1958	1	15	81
1/16/1958	1958	1	16	86
1/17/1958	1958	1	17	83
1/18/1958	1958	1	18	77
1/19/1958	1958	1	19	73
1/20/1958	1958	1	20	70
1/21/1958	1958	1	21	72
1/22/1958	1958	1	22	130
1/23/1958	1958	1	23	250
1/24/1958	1958	1	24	185
1/25/1958	1958	1	25	152
1/26/1958	1958	1	26	357
1/27/1958	1958	1	27	522
1/28/1958	1958	1	28	424
1/29/1958	1958	1	29	295
1/30/1958	1958	1	30	237
1/31/1958	1958	1	31	205
2/1/1958	1958	2	1	188
2/2/1958	1958	2	2	170
2/3/1958	1958	2	3	140
2/4/1958	1958	2	4	145
2/5/1958	1958	2	5	145
2/6/1958	1958	2	6	120
2/7/1958	1958	2	7	105
2/8/1958	1958	2	8	100
2/9/1958	1958	2	9	100
2/10/1958	1958	2	10	105
2/11/1958	1958	2	11	95
2/12/1958	1958	2	12	92
2/13/1958	1958	2	13	89
2/14/1958	1958	2	14	87
2/15/1958	1958	2	15	86
2/16/1958	1958	2	16	79
2/17/1958	1958	2	17	80
2/18/1958	1958	2	18	81
2/19/1958	1958	2	19	80
2/20/1958	1958	2	20	76
2/21/1958	1958	2	21	74
2/22/1958	1958	2	22	74
2/23/1958	1958	2	23	71
2/24/1958	1958	2	24	72
2/25/1958	1958	2	25	80
2/26/1958	1958	2	26	78
2/27/1958	1958	2	27	80
2/28/1958	1958	2	28	246
3/1/1958	1958	3	1	217
3/2/1958	1958	3	2	143
3/3/1958	1958	3	3	140
3/4/1958	1958	3	4	191
3/5/1958	1958	3	5	164
3/6/1958	1958	3	6	152
3/7/1958	1958	3	7	149
3/8/1958	1958	3	8	132
3/9/1958	1958	3	9	120
3/10/1958	1958	3	10	138
3/11/1958	1958	3	11	167
3/12/1958	1958	3	12	184
3/13/1958	1958	3	13	170
3/14/1958	1958	3	14	175
3/15/1958	1958	3	15	188
3/16/1958	1958	3	16	155
3/17/1958	1958	3	17	138
3/18/1958	1958	3	18	128
3/19/1958	1958	3	19	125
3/20/1958	1958	3	20	125
3/21/1958	1958	3	21	125
3/22/1958	1958	3	22	122
3/23/1958	1958	3	23	118
3/24/1958	1958	3	24	120
3/25/1958	1958	3	25	155
3/26/1958	1958	3	26	188
3/27/1958	1958	3	27	233
3/28/1958	1958	3	28	245
3/29/1958	1958	3	29	300
3/30/1958	1958	3	30	339
3/31/1958	1958	3	31	398
4/1/1958	1958	4	1	380
4/2/1958	1958	4	2	374
4/3/1958	1958	4	3	386
4/4/1958	1958	4	4	538
4/5/1958	1958	4	5	691
4/6/1958	1958	4	6	1430
4/7/1958	1958	4	7	1860
4/8/1958	1958	4	8	982
4/9/1958	1958	4	9	710
4/10/1958	1958	4	10	694
4/11/1958	1958	4	11	774
4/12/1958	1958	4	12	574
4/13/1958	1958	4	13	654
4/14/1958	1958	4	14	1050
4/15/1958	1958	4	15	1430
4/16/1958	1958	4	16	1450
4/17/1958	1958	4	17	1410
4/18/1958	1958	4	18	1310
4/19/1958	1958	4	19	1170
4/20/1958	1958	4	20	974
4/21/1958	1958	4	21	822
4/22/1958	1958	4	22	686
4/23/1958	1958	4	23	894
4/24/1958	1958	4	24	598
4/25/1958	1958	4	25	424
4/26/1958	1958	4	26	328
4/27/1958	1958	4	27	280
4/28/1958	1958	4	28	798
4/29/1958	1958	4	29	737
4/30/1958	1958	4	30	974
5/1/1958	1958	5	1	508
5/2/1958	1958	5	2	386
5/3/1958	1958	5	3	456
5/4/1958	1958	5	4	598
5/5/1958	1958	5	5	404
5/6/1958	1958	5	6	334
5/7/1958	1958	5	7	445
5/8/1958	1958	5	8	487
5/9/1958	1958	5	9	386
5/10/1958	1958	5	10	300
5/11/1958	1958	5	11	255
5/12/1958	1958	5	12	260
5/13/1958	1958	5	13	221
5/14/1958	1958	5	14	194
5/15/1958	1958	5	15	170
5/16/1958	1958	5	16	198
5/17/1958	1958	5	17	194
5/18/1958	1958	5	18	158
5/19/1958	1958	5	19	143
5/20/1958	1958	5	20	128
5/21/1958	1958	5	21	132
5/22/1958	1958	5	22	118
5/23/1958	1958	5	23	120
5/24/1958	1958	5	24	105
5/25/1958	1958	5	25	148
5/26/1958	1958	5	26	198
5/27/1958	1958	5	27	125
5/28/1958	1958	5	28	103
5/29/1958	1958	5	29	105
5/30/1958	1958	5	30	95
5/31/1958	1958	5	31	81
6/1/1958	1958	6	1	71
6/2/1958	1958	6	2	72
6/3/1958	1958	6	3	95
6/4/1958	1958	6	4	71
6/5/1958	1958	6	5	60
6/6/1958	1958	6	6	63
6/7/1958	1958	6	7	58
6/8/1958	1958	6	8	48
6/9/1958	1958	6	9	52
6/10/1958	1958	6	10	65
6/11/1958	1958	6	11	83
6/12/1958	1958	6	12	175
6/13/1958	1958	6	13	86
6/14/1958	1958	6	14	67
6/15/1958	1958	6	15	54
6/16/1958	1958	6	16	44
6/17/1958	1958	6	17	39
6/18/1958	1958	6	18	37
6/19/1958	1958	6	19	35
6/20/1958	1958	6	20	34
6/21/1958	1958	6	21	34
6/22/1958	1958	6	22	45
6/23/1958	1958	6	23	39
6/24/1958	1958	6	24	32
6/25/1958	1958	6	25	29
6/26/1958	1958	6	26	26
6/27/1958	1958	6	27	26
6/28/1958	1958	6	28	23
6/29/1958	1958	6	29	20
6/30/1958	1958	6	30	19
7/1/1958	1958	7	1	18
7/2/1958	1958	7	2	16
7/3/1958	1958	7	3	15
7/4/1958	1958	7	4	15
7/5/1958	1958	7	5	26
7/6/1958	1958	7	6	35
7/7/1958	1958	7	7	30
7/8/1958	1958	7	8	145
7/9/1958	1958	7	9	188
7/10/1958	1958	7	10	67
7/11/1958	1958	7	11	81
7/12/1958	1958	7	12	203
7/13/1958	1958	7	13	83
7/14/1958	1958	7	14	54
7/15/1958	1958	7	15	46
7/16/1958	1958	7	16	43
7/17/1958	1958	7	17	76
7/18/1958	1958	7	18	48
7/19/1958	1958	7	19	40
7/20/1958	1958	7	20	55
7/21/1958	1958	7	21	38
7/22/1958	1958	7	22	30
7/23/1958	1958	7	23	70
7/24/1958	1958	7	24	82
7/25/1958	1958	7	25	50
7/26/1958	1958	7	26	44
7/27/1958	1958	7	27	45
7/28/1958	1958	7	28	53
7/29/1958	1958	7	29	54
7/30/1958	1958	7	30	38
7/31/1958	1958	7	31	33
8/1/1958	1958	8	1	39
8/2/1958	1958	8	2	31
8/3/1958	1958	8	3	24
8/4/1958	1958	8	4	20
8/5/1958	1958	8	5	18
8/6/1958	1958	8	6	15
8/7/1958	1958	8	7	15
8/8/1958	1958	8	8	19
8/9/1958	1958	8	9	25
8/10/1958	1958	8	10	20
8/11/1958	1958	8	11	16
8/12/1958	1958	8	12	14
8/13/1958	1958	8	13	18
8/14/1958	1958	8	14	109
8/15/1958	1958	8	15	122
8/16/1958	1958	8	16	64
8/17/1958	1958	8	17	45
8/18/1958	1958	8	18	34
8/19/1958	1958	8	19	26
8/20/1958	1958	8	20	21
8/21/1958	1958	8	21	20
8/22/1958	1958	8	22	64
8/23/1958	1958	8	23	49
8/24/1958	1958	8	24	30
8/25/1958	1958	8	25	53
8/26/1958	1958	8	26	85
8/27/1958	1958	8	27	53
8/28/1958	1958	8	28	38
8/29/1958	1958	8	29	31
8/30/1958	1958	8	30	26
8/31/1958	1958	8	31	22
9/1/1958	1958	9	1	18
9/2/1958	1958	9	2	16
9/3/1958	1958	9	3	14
9/4/1958	1958	9	4	13
9/5/1958	1958	9	5	13
9/6/1958	1958	9	6	13
9/7/1958	1958	9	7	13
9/8/1958	1958	9	8	14
9/9/1958	1958	9	9	14
9/10/1958	1958	9	10	18
9/11/1958	1958	9	11	26
9/12/1958	1958	9	12	19
9/13/1958	1958	9	13	16
9/14/1958	1958	9	14	14
9/15/1958	1958	9	15	13
9/16/1958	1958	9	16	14
9/17/1958	1958	9	17	68
9/18/1958	1958	9	18	289
9/19/1958	1958	9	19	187
9/20/1958	1958	9	20	97
9/21/1958	1958	9	21	83
9/22/1958	1958	9	22	208
9/23/1958	1958	9	23	120
9/24/1958	1958	9	24	77
9/25/1958	1958	9	25	62
9/26/1958	1958	9	26	45
9/27/1958	1958	9	27	78
9/28/1958	1958	9	28	263
9/29/1958	1958	9	29	118
9/30/1958	1958	9	30	78
10/1/1958	1958	10	1	190
10/2/1958	1958	10	2	230
10/3/1958	1958	10	3	122
10/4/1958	1958	10	4	93
10/5/1958	1958	10	5	78
10/6/1958	1958	10	6	65
10/7/1958	1958	10	7	60
10/8/1958	1958	10	8	54
10/9/1958	1958	10	9	54
10/10/1958	1958	10	10	50
10/11/1958	1958	10	11	45
10/12/1958	1958	10	12	42
10/13/1958	1958	10	13	40
10/14/1958	1958	10	14	40
10/15/1958	1958	10	15	39
10/16/1958	1958	10	16	39
10/17/1958	1958	10	17	39
10/18/1958	1958	10	18	40
10/19/1958	1958	10	19	39
10/20/1958	1958	10	20	38
10/21/1958	1958	10	21	36
